"","tree","Date","Freq","cluster"
"4149","Klebsiella8361.png","2014",7,"cluster4"
"4150","Klebsiella8361.png","2015",16,"cluster4"
"4151","Klebsiella8361.png","2016",21,"cluster4"
"4152","Klebsiella8361.png","2017",12,"cluster4"
"4153","Klebsiella8361.png","2018",27,"cluster4"
"4154","Klebsiella8361.png","2019",3,"cluster4"
"4155","Klebsiella9913.png","2013",1,"cluster4"
"4156","Klebsiella9913.png","2014",1,"cluster4"
"4157","Klebsiella9913.png","2016",2,"cluster4"
"4158","Klebsiella9913.png","2017",14,"cluster4"
"4159","Klebsiella9913.png","2018",44,"cluster4"
"4160","Klebsiella9913.png","2019",28,"cluster4"
"4161","Legionella_pneumophila340.png","2019",35,"cluster4"
"4162","Listeria10177.png","2013",3,"cluster4"
"4163","Listeria10177.png","2014",5,"cluster4"
"4164","Listeria10177.png","2015",9,"cluster4"
"4165","Listeria10177.png","2016",21,"cluster4"
"4166","Listeria10177.png","2017",9,"cluster4"
"4167","Listeria10177.png","2018",16,"cluster4"
"4168","Listeria10408.png","2013",6,"cluster4"
"4169","Listeria10408.png","2014",11,"cluster4"
"4170","Listeria10408.png","2015",8,"cluster4"
"4171","Listeria10408.png","2016",22,"cluster4"
"4172","Listeria10408.png","2017",18,"cluster4"
"4173","Listeria10408.png","2018",16,"cluster4"
"4174","Listeria11004.png","2013",1,"cluster4"
"4175","Listeria11004.png","2014",8,"cluster4"
"4176","Listeria11004.png","2015",4,"cluster4"
"4177","Listeria11004.png","2016",15,"cluster4"
"4178","Listeria11004.png","2017",14,"cluster4"
"4179","Listeria11004.png","2018",11,"cluster4"
"4180","Listeria11004.png","2019",1,"cluster4"
"4181","Listeria11159.png","2010",2,"cluster4"
"4182","Listeria11159.png","2012",1,"cluster4"
"4183","Listeria11159.png","2013",1,"cluster4"
"4184","Listeria11159.png","2014",7,"cluster4"
"4185","Listeria11159.png","2015",12,"cluster4"
"4186","Listeria11159.png","2016",21,"cluster4"
"4187","Listeria11159.png","2017",14,"cluster4"
"4188","Listeria11159.png","2018",8,"cluster4"
"4189","Listeria11159.png","2019",2,"cluster4"
"4190","Listeria11244.png","2013",1,"cluster4"
"4191","Listeria11244.png","2014",9,"cluster4"
"4192","Listeria11244.png","2015",6,"cluster4"
"4193","Listeria11244.png","2016",16,"cluster4"
"4194","Listeria11244.png","2017",13,"cluster4"
"4195","Listeria11244.png","2018",6,"cluster4"
"4196","Listeria11577.png","2013",2,"cluster4"
"4197","Listeria11577.png","2014",6,"cluster4"
"4198","Listeria11577.png","2015",4,"cluster4"
"4199","Listeria11577.png","2016",16,"cluster4"
"4200","Listeria11577.png","2017",10,"cluster4"
"4201","Listeria11577.png","2018",9,"cluster4"
"4202","Listeria11628.png","2013",2,"cluster4"
"4203","Listeria11628.png","2014",4,"cluster4"
"4204","Listeria11628.png","2015",8,"cluster4"
"4205","Listeria11628.png","2016",15,"cluster4"
"4206","Listeria11628.png","2017",11,"cluster4"
"4207","Listeria11628.png","2018",9,"cluster4"
"4208","Listeria11781.png","2013",1,"cluster4"
"4209","Listeria11781.png","2014",4,"cluster4"
"4210","Listeria11781.png","2015",7,"cluster4"
"4211","Listeria11781.png","2016",26,"cluster4"
"4212","Listeria11781.png","2017",12,"cluster4"
"4213","Listeria11781.png","2018",5,"cluster4"
"4214","Listeria11781.png","2019",2,"cluster4"
"4215","Listeria12511.png","2013",3,"cluster4"
"4216","Listeria12511.png","2014",8,"cluster4"
"4217","Listeria12511.png","2015",8,"cluster4"
"4218","Listeria12511.png","2016",9,"cluster4"
"4219","Listeria12511.png","2017",5,"cluster4"
"4220","Listeria12511.png","2018",6,"cluster4"
"4221","Listeria12668.png","2013",6,"cluster4"
"4222","Listeria12668.png","2014",9,"cluster4"
"4223","Listeria12668.png","2015",8,"cluster4"
"4224","Listeria12668.png","2016",15,"cluster4"
"4225","Listeria12668.png","2017",7,"cluster4"
"4226","Listeria12668.png","2018",12,"cluster4"
"4227","Listeria12668.png","2019",4,"cluster4"
"4228","Listeria12898.png","2013",2,"cluster4"
"4229","Listeria12898.png","2014",12,"cluster4"
"4230","Listeria12898.png","2015",11,"cluster4"
"4231","Listeria12898.png","2016",17,"cluster4"
"4232","Listeria12898.png","2017",13,"cluster4"
"4233","Listeria12898.png","2018",16,"cluster4"
"4234","Listeria12898.png","2019",2,"cluster4"
"4235","Listeria12993.png","2013",3,"cluster4"
"4236","Listeria12993.png","2014",11,"cluster4"
"4237","Listeria12993.png","2015",14,"cluster4"
"4238","Listeria12993.png","2016",13,"cluster4"
"4239","Listeria12993.png","2017",22,"cluster4"
"4240","Listeria12993.png","2018",23,"cluster4"
"4241","Listeria12993.png","2019",3,"cluster4"
"4242","Listeria13154.png","2013",5,"cluster4"
"4243","Listeria13154.png","2014",5,"cluster4"
"4244","Listeria13154.png","2015",8,"cluster4"
"4245","Listeria13154.png","2016",19,"cluster4"
"4246","Listeria13154.png","2017",14,"cluster4"
"4247","Listeria13154.png","2018",13,"cluster4"
"4248","Listeria13154.png","2019",4,"cluster4"
"4249","Listeria13230.png","2013",4,"cluster4"
"4250","Listeria13230.png","2014",5,"cluster4"
"4251","Listeria13230.png","2015",7,"cluster4"
"4252","Listeria13230.png","2016",10,"cluster4"
"4253","Listeria13230.png","2017",19,"cluster4"
"4254","Listeria13230.png","2018",15,"cluster4"
"4255","Listeria13230.png","2019",1,"cluster4"
"4256","Listeria13436.png","2013",2,"cluster4"
"4257","Listeria13436.png","2014",3,"cluster4"
"4258","Listeria13436.png","2015",1,"cluster4"
"4259","Listeria13436.png","2016",4,"cluster4"
"4260","Listeria13436.png","2017",5,"cluster4"
"4261","Listeria13436.png","2018",8,"cluster4"
"4262","Listeria13436.png","2019",3,"cluster4"
"4263","Listeria13519.png","2010",1,"cluster4"
"4264","Listeria13519.png","2012",1,"cluster4"
"4265","Listeria13519.png","2013",2,"cluster4"
"4266","Listeria13519.png","2014",3,"cluster4"
"4267","Listeria13519.png","2015",6,"cluster4"
"4268","Listeria13519.png","2016",17,"cluster4"
"4269","Listeria13519.png","2017",8,"cluster4"
"4270","Listeria13519.png","2018",19,"cluster4"
"4271","Listeria13519.png","2019",2,"cluster4"
"4272","Listeria13733.png","2013",4,"cluster4"
"4273","Listeria13733.png","2014",9,"cluster4"
"4274","Listeria13733.png","2015",6,"cluster4"
"4275","Listeria13733.png","2016",22,"cluster4"
"4276","Listeria13733.png","2017",11,"cluster4"
"4277","Listeria13733.png","2018",13,"cluster4"
"4278","Listeria13733.png","2019",2,"cluster4"
"4279","Listeria14177.png","2013",2,"cluster4"
"4280","Listeria14177.png","2014",3,"cluster4"
"4281","Listeria14177.png","2015",6,"cluster4"
"4282","Listeria14177.png","2016",5,"cluster4"
"4283","Listeria14177.png","2017",5,"cluster4"
"4284","Listeria14177.png","2018",6,"cluster4"
"4285","Listeria14177.png","2019",2,"cluster4"
"4286","Listeria7808.png","2013",1,"cluster4"
"4287","Listeria7808.png","2014",5,"cluster4"
"4288","Listeria7808.png","2015",3,"cluster4"
"4289","Listeria7808.png","2016",17,"cluster4"
"4290","Listeria7808.png","2017",18,"cluster4"
"4291","Listeria7808.png","2018",15,"cluster4"
"4292","Listeria7808.png","2019",1,"cluster4"
"4293","Listeria8464.png","2013",1,"cluster4"
"4294","Listeria8464.png","2014",3,"cluster4"
"4295","Listeria8464.png","2015",1,"cluster4"
"4296","Listeria8464.png","2016",14,"cluster4"
"4297","Listeria8464.png","2017",7,"cluster4"
"4298","Listeria8464.png","2018",7,"cluster4"
"4299","Listeria8499.png","2014",6,"cluster4"
"4300","Listeria8499.png","2015",3,"cluster4"
"4301","Listeria8499.png","2016",14,"cluster4"
"4302","Listeria8499.png","2017",16,"cluster4"
"4303","Listeria8499.png","2018",11,"cluster4"
"4304","Listeria8754.png","2014",8,"cluster4"
"4305","Listeria8754.png","2015",4,"cluster4"
"4306","Listeria8754.png","2016",26,"cluster4"
"4307","Listeria8754.png","2017",15,"cluster4"
"4308","Listeria8754.png","2018",21,"cluster4"
"4309","Listeria8754.png","2019",5,"cluster4"
"4310","Listeria9118.png","2011",2,"cluster4"
"4311","Listeria9118.png","2012",1,"cluster4"
"4312","Listeria9118.png","2013",1,"cluster4"
"4313","Listeria9118.png","2014",5,"cluster4"
"4314","Listeria9118.png","2015",4,"cluster4"
"4315","Listeria9118.png","2016",33,"cluster4"
"4316","Listeria9118.png","2017",19,"cluster4"
"4317","Listeria9118.png","2018",15,"cluster4"
"4318","Listeria9118.png","2019",3,"cluster4"
"4319","Listeria9990.png","2012",1,"cluster4"
"4320","Listeria9990.png","2013",1,"cluster4"
"4321","Listeria9990.png","2014",4,"cluster4"
"4322","Listeria9990.png","2015",1,"cluster4"
"4323","Listeria9990.png","2016",11,"cluster4"
"4324","Listeria9990.png","2017",13,"cluster4"
"4325","Listeria9990.png","2018",3,"cluster4"
"4326","Mycobacterium_tuberculosis3113.png","2013",1,"cluster4"
"4327","Mycobacterium_tuberculosis3113.png","2014",23,"cluster4"
"4328","Mycobacterium_tuberculosis3113.png","2015",9,"cluster4"
"4329","Mycobacterium_tuberculosis3113.png","2016",5,"cluster4"
"4330","Mycobacterium_tuberculosis3113.png","2017",14,"cluster4"
"4331","Mycobacterium_tuberculosis3113.png","2018",16,"cluster4"
"4332","Mycobacterium_tuberculosis3113.png","2019",3,"cluster4"
"4333","Mycobacterium_tuberculosis3811.png","2014",21,"cluster4"
"4334","Mycobacterium_tuberculosis3811.png","2015",46,"cluster4"
"4335","Mycobacterium_tuberculosis3811.png","2016",1,"cluster4"
"4336","Mycobacterium_tuberculosis3811.png","2017",17,"cluster4"
"4337","Mycobacterium_tuberculosis3811.png","2018",9,"cluster4"
"4338","Mycobacterium_tuberculosis3811.png","2019",1,"cluster4"
"4339","Mycobacterium_tuberculosis3906.png","2013",1,"cluster4"
"4340","Mycobacterium_tuberculosis3906.png","2014",1,"cluster4"
"4341","Mycobacterium_tuberculosis3906.png","2017",36,"cluster4"
"4342","Mycobacterium_tuberculosis3906.png","2018",12,"cluster4"
"4343","Mycobacterium_tuberculosis4395.png","2014",33,"cluster4"
"4344","Mycobacterium_tuberculosis4395.png","2015",1,"cluster4"
"4345","Mycobacterium_tuberculosis4395.png","2017",3,"cluster4"
"4346","Mycobacterium_tuberculosis4395.png","2018",1,"cluster4"
"4347","Mycobacterium_tuberculosis4395.png","2019",1,"cluster4"
"4348","Mycobacterium_tuberculosis4750.png","2014",1,"cluster4"
"4349","Mycobacterium_tuberculosis4750.png","2015",1,"cluster4"
"4350","Mycobacterium_tuberculosis4750.png","2017",83,"cluster4"
"4351","Mycobacterium_tuberculosis4750.png","2018",3,"cluster4"
"4352","Mycobacterium_tuberculosis5248.png","2014",23,"cluster4"
"4353","Mycobacterium_tuberculosis5248.png","2015",3,"cluster4"
"4354","Mycobacterium_tuberculosis5248.png","2016",2,"cluster4"
"4355","Mycobacterium_tuberculosis5248.png","2017",11,"cluster4"
"4356","Mycobacterium_tuberculosis5248.png","2018",8,"cluster4"
"4357","Neisseria1892.png","2010",1,"cluster4"
"4358","Neisseria1892.png","2011",2,"cluster4"
"4359","Neisseria1892.png","2012",1,"cluster4"
"4360","Neisseria1892.png","2014",1,"cluster4"
"4361","Neisseria1892.png","2015",6,"cluster4"
"4362","Neisseria1892.png","2017",2,"cluster4"
"4363","Neisseria1892.png","2018",32,"cluster4"
"4364","Neisseria1941.png","2010",3,"cluster4"
"4365","Neisseria1941.png","2015",6,"cluster4"
"4366","Neisseria1941.png","2016",10,"cluster4"
"4367","Neisseria1941.png","2017",8,"cluster4"
"4368","Neisseria1941.png","2018",12,"cluster4"
"4369","Neisseria3011.png","2012",2,"cluster4"
"4370","Neisseria3011.png","2016",1,"cluster4"
"4371","Neisseria3011.png","2017",34,"cluster4"
"4372","Neisseria3011.png","2018",22,"cluster4"
"4373","Neisseria3011.png","2019",3,"cluster4"
"4374","Neisseria3141.png","2010",2,"cluster4"
"4375","Neisseria3141.png","2012",1,"cluster4"
"4376","Neisseria3141.png","2013",20,"cluster4"
"4377","Neisseria3141.png","2014",1,"cluster4"
"4378","Neisseria3141.png","2015",10,"cluster4"
"4379","Neisseria3141.png","2016",1,"cluster4"
"4380","Neisseria3141.png","2018",5,"cluster4"
"4381","Neisseria3141.png","2019",19,"cluster4"
"4382","Neisseria3390.png","2011",1,"cluster4"
"4383","Neisseria3390.png","2012",1,"cluster4"
"4384","Neisseria3390.png","2013",12,"cluster4"
"4385","Neisseria3390.png","2015",1,"cluster4"
"4386","Neisseria3390.png","2016",14,"cluster4"
"4387","Neisseria3390.png","2017",9,"cluster4"
"4388","Neisseria3390.png","2018",27,"cluster4"
"4389","Neisseria3390.png","2019",6,"cluster4"
"4390","Neisseria3536.png","2010",1,"cluster4"
"4391","Neisseria3536.png","2011",1,"cluster4"
"4392","Neisseria3536.png","2012",1,"cluster4"
"4393","Neisseria3536.png","2013",1,"cluster4"
"4394","Neisseria3536.png","2016",3,"cluster4"
"4395","Neisseria3536.png","2017",36,"cluster4"
"4396","Neisseria3536.png","2018",16,"cluster4"
"4397","Neisseria3536.png","2019",1,"cluster4"
"4398","Pseudomonas_aeruginosa3094.png","2010",1,"cluster4"
"4399","Pseudomonas_aeruginosa3094.png","2012",1,"cluster4"
"4400","Pseudomonas_aeruginosa3094.png","2013",1,"cluster4"
"4401","Pseudomonas_aeruginosa3094.png","2014",7,"cluster4"
"4402","Pseudomonas_aeruginosa3094.png","2015",13,"cluster4"
"4403","Pseudomonas_aeruginosa3094.png","2016",6,"cluster4"
"4404","Pseudomonas_aeruginosa3094.png","2017",13,"cluster4"
"4405","Pseudomonas_aeruginosa3094.png","2018",26,"cluster4"
"4406","Pseudomonas_aeruginosa3094.png","2019",1,"cluster4"
"4407","Pseudomonas_aeruginosa3864.png","2010",1,"cluster4"
"4408","Pseudomonas_aeruginosa3864.png","2013",7,"cluster4"
"4409","Pseudomonas_aeruginosa3864.png","2014",11,"cluster4"
"4410","Pseudomonas_aeruginosa3864.png","2015",5,"cluster4"
"4411","Pseudomonas_aeruginosa3864.png","2016",11,"cluster4"
"4412","Pseudomonas_aeruginosa3864.png","2017",11,"cluster4"
"4413","Pseudomonas_aeruginosa3864.png","2018",19,"cluster4"
"4414","Pseudomonas_aeruginosa3864.png","2019",5,"cluster4"
"4415","Pseudomonas_aeruginosa4031.png","2013",2,"cluster4"
"4416","Pseudomonas_aeruginosa4031.png","2014",17,"cluster4"
"4417","Pseudomonas_aeruginosa4031.png","2015",4,"cluster4"
"4418","Pseudomonas_aeruginosa4031.png","2016",11,"cluster4"
"4419","Pseudomonas_aeruginosa4031.png","2017",7,"cluster4"
"4420","Pseudomonas_aeruginosa4031.png","2018",29,"cluster4"
"4421","Pseudomonas_aeruginosa4031.png","2019",2,"cluster4"
"4422","Pseudomonas_aeruginosa4177.png","2014",5,"cluster4"
"4423","Pseudomonas_aeruginosa4177.png","2015",1,"cluster4"
"4424","Pseudomonas_aeruginosa4177.png","2016",42,"cluster4"
"4425","Pseudomonas_aeruginosa4177.png","2017",1,"cluster4"
"4426","Pseudomonas_aeruginosa4177.png","2018",9,"cluster4"
"4427","Pseudomonas_aeruginosa4177.png","2019",1,"cluster4"
"4428","Pseudomonas_aeruginosa4648.png","2014",2,"cluster4"
"4429","Pseudomonas_aeruginosa4648.png","2015",1,"cluster4"
"4430","Pseudomonas_aeruginosa4648.png","2017",3,"cluster4"
"4431","Pseudomonas_aeruginosa4648.png","2018",40,"cluster4"
"4432","Pseudomonas_aeruginosa4648.png","2019",2,"cluster4"
"4433","Pseudomonas_aeruginosa5380.png","2012",1,"cluster4"
"4434","Pseudomonas_aeruginosa5380.png","2014",3,"cluster4"
"4435","Pseudomonas_aeruginosa5380.png","2015",2,"cluster4"
"4436","Pseudomonas_aeruginosa5380.png","2016",1,"cluster4"
"4437","Pseudomonas_aeruginosa5380.png","2017",3,"cluster4"
"4438","Pseudomonas_aeruginosa5380.png","2018",24,"cluster4"
"4439","Pseudomonas_aeruginosa5380.png","2019",3,"cluster4"
"4440","Salmonella35495.png","2014",3,"cluster4"
"4441","Salmonella35495.png","2015",9,"cluster4"
"4442","Salmonella35495.png","2016",4,"cluster4"
"4443","Salmonella35495.png","2017",15,"cluster4"
"4444","Salmonella35495.png","2018",27,"cluster4"
"4445","Salmonella35495.png","2019",1,"cluster4"
"4446","Salmonella36027.png","2014",5,"cluster4"
"4447","Salmonella36027.png","2015",18,"cluster4"
"4448","Salmonella36027.png","2016",6,"cluster4"
"4449","Salmonella36027.png","2017",8,"cluster4"
"4450","Salmonella36027.png","2018",10,"cluster4"
"4451","Salmonella36821.png","2014",1,"cluster4"
"4452","Salmonella36821.png","2015",5,"cluster4"
"4453","Salmonella36821.png","2016",4,"cluster4"
"4454","Salmonella36821.png","2017",21,"cluster4"
"4455","Salmonella36821.png","2018",24,"cluster4"
"4456","Salmonella36821.png","2019",2,"cluster4"
"4457","Salmonella36895.png","2014",1,"cluster4"
"4458","Salmonella36895.png","2015",36,"cluster4"
"4459","Salmonella36895.png","2016",15,"cluster4"
"4460","Salmonella36895.png","2017",4,"cluster4"
"4461","Salmonella36895.png","2018",6,"cluster4"
"4462","Salmonella36895.png","2019",3,"cluster4"
"4463","Salmonella36959.png","2013",1,"cluster4"
"4464","Salmonella36959.png","2014",2,"cluster4"
"4465","Salmonella36959.png","2015",20,"cluster4"
"4466","Salmonella36959.png","2016",8,"cluster4"
"4467","Salmonella36959.png","2017",10,"cluster4"
"4468","Salmonella36959.png","2018",23,"cluster4"
"4469","Salmonella37026.png","2014",1,"cluster4"
"4470","Salmonella37026.png","2015",8,"cluster4"
"4471","Salmonella37026.png","2016",6,"cluster4"
"4472","Salmonella37026.png","2017",20,"cluster4"
"4473","Salmonella37026.png","2018",23,"cluster4"
"4474","Salmonella37026.png","2019",1,"cluster4"
"4475","Salmonella37265.png","2013",3,"cluster4"
"4476","Salmonella37265.png","2015",7,"cluster4"
"4477","Salmonella37265.png","2016",12,"cluster4"
"4478","Salmonella37265.png","2017",21,"cluster4"
"4479","Salmonella37265.png","2018",18,"cluster4"
"4480","Salmonella37265.png","2019",4,"cluster4"
"4481","Salmonella37529.png","2015",6,"cluster4"
"4482","Salmonella37529.png","2016",22,"cluster4"
"4483","Salmonella37529.png","2017",31,"cluster4"
"4484","Salmonella37529.png","2018",32,"cluster4"
"4485","Salmonella37529.png","2019",7,"cluster4"
"4486","Salmonella37728.png","2014",6,"cluster4"
"4487","Salmonella37728.png","2015",16,"cluster4"
"4488","Salmonella37728.png","2016",7,"cluster4"
"4489","Salmonella37728.png","2017",7,"cluster4"
"4490","Salmonella37728.png","2018",43,"cluster4"
"4491","Salmonella37728.png","2019",11,"cluster4"
"4492","Salmonella37959.png","2014",1,"cluster4"
"4493","Salmonella37959.png","2015",6,"cluster4"
"4494","Salmonella37959.png","2016",4,"cluster4"
"4495","Salmonella37959.png","2017",35,"cluster4"
"4496","Salmonella37959.png","2018",41,"cluster4"
"4497","Salmonella37959.png","2019",4,"cluster4"
"4498","Salmonella38195.png","2014",1,"cluster4"
"4499","Salmonella38195.png","2015",1,"cluster4"
"4500","Salmonella38195.png","2016",3,"cluster4"
"4501","Salmonella38195.png","2017",15,"cluster4"
"4502","Salmonella38195.png","2018",49,"cluster4"
"4503","Salmonella38195.png","2019",8,"cluster4"
"4504","Salmonella38278.png","2010",2,"cluster4"
"4505","Salmonella38278.png","2013",5,"cluster4"
"4506","Salmonella38278.png","2015",47,"cluster4"
"4507","Salmonella38278.png","2017",13,"cluster4"
"4508","Salmonella38278.png","2018",24,"cluster4"
"4509","Salmonella38278.png","2019",7,"cluster4"
"4510","Salmonella38457.png","2015",16,"cluster4"
"4511","Salmonella38457.png","2016",2,"cluster4"
"4512","Salmonella38457.png","2017",3,"cluster4"
"4513","Salmonella38457.png","2018",12,"cluster4"
"4514","Salmonella38457.png","2019",28,"cluster4"
"4515","Salmonella38648.png","2015",6,"cluster4"
"4516","Salmonella38648.png","2017",3,"cluster4"
"4517","Salmonella38648.png","2018",5,"cluster4"
"4518","Salmonella38648.png","2019",30,"cluster4"
"4519","Salmonella38708.png","2010",1,"cluster4"
"4520","Salmonella38708.png","2013",1,"cluster4"
"4521","Salmonella38708.png","2015",39,"cluster4"
"4522","Salmonella38708.png","2016",4,"cluster4"
"4523","Salmonella38708.png","2017",10,"cluster4"
"4524","Salmonella38708.png","2018",14,"cluster4"
"4525","Salmonella38708.png","2019",28,"cluster4"
"4526","Salmonella39066.png","2012",1,"cluster4"
"4527","Salmonella39066.png","2015",20,"cluster4"
"4528","Salmonella39066.png","2016",1,"cluster4"
"4529","Salmonella39066.png","2017",2,"cluster4"
"4530","Salmonella39066.png","2018",27,"cluster4"
"4531","Salmonella39066.png","2019",16,"cluster4"
"4532","Salmonella39132.png","2015",36,"cluster4"
"4533","Salmonella39132.png","2016",7,"cluster4"
"4534","Salmonella39132.png","2017",8,"cluster4"
"4535","Salmonella39132.png","2018",7,"cluster4"
"4536","Salmonella39132.png","2019",41,"cluster4"
"4537","Salmonella39286.png","2014",2,"cluster4"
"4538","Salmonella39286.png","2015",4,"cluster4"
"4539","Salmonella39286.png","2016",8,"cluster4"
"4540","Salmonella39286.png","2017",28,"cluster4"
"4541","Salmonella39286.png","2018",17,"cluster4"
"4542","Salmonella39286.png","2019",4,"cluster4"
"4543","Salmonella39680.png","2015",26,"cluster4"
"4544","Salmonella39680.png","2016",2,"cluster4"
"4545","Salmonella39680.png","2017",7,"cluster4"
"4546","Salmonella39680.png","2018",54,"cluster4"
"4547","Salmonella39680.png","2019",11,"cluster4"
"4548","Salmonella40077.png","2012",1,"cluster4"
"4549","Salmonella40077.png","2015",6,"cluster4"
"4550","Salmonella40077.png","2016",1,"cluster4"
"4551","Salmonella40077.png","2017",10,"cluster4"
"4552","Salmonella40077.png","2018",19,"cluster4"
"4553","Salmonella40077.png","2019",4,"cluster4"
"4554","Salmonella40589.png","2015",7,"cluster4"
"4555","Salmonella40589.png","2016",14,"cluster4"
"4556","Salmonella40589.png","2017",30,"cluster4"
"4557","Salmonella40589.png","2018",28,"cluster4"
"4558","Salmonella40589.png","2019",7,"cluster4"
"4559","Salmonella40899.png","2014",1,"cluster4"
"4560","Salmonella40899.png","2015",6,"cluster4"
"4561","Salmonella40899.png","2016",4,"cluster4"
"4562","Salmonella40899.png","2017",7,"cluster4"
"4563","Salmonella40899.png","2018",13,"cluster4"
"4564","Salmonella40899.png","2019",7,"cluster4"
"4565","Salmonella40937.png","2015",15,"cluster4"
"4566","Salmonella40937.png","2016",2,"cluster4"
"4567","Salmonella40937.png","2017",9,"cluster4"
"4568","Salmonella40937.png","2018",33,"cluster4"
"4569","Salmonella40937.png","2019",9,"cluster4"
"4570","Salmonella41005.png","2015",13,"cluster4"
"4571","Salmonella41005.png","2016",3,"cluster4"
"4572","Salmonella41005.png","2017",7,"cluster4"
"4573","Salmonella41005.png","2018",22,"cluster4"
"4574","Salmonella41005.png","2019",1,"cluster4"
"4575","Salmonella41690.png","2014",1,"cluster4"
"4576","Salmonella41690.png","2015",5,"cluster4"
"4577","Salmonella41690.png","2016",4,"cluster4"
"4578","Salmonella41690.png","2017",24,"cluster4"
"4579","Salmonella41690.png","2018",43,"cluster4"
"4580","Salmonella41690.png","2019",14,"cluster4"
"4581","Salmonella41783.png","2013",2,"cluster4"
"4582","Salmonella41783.png","2014",3,"cluster4"
"4583","Salmonella41783.png","2015",6,"cluster4"
"4584","Salmonella41783.png","2016",9,"cluster4"
"4585","Salmonella41783.png","2017",10,"cluster4"
"4586","Salmonella41783.png","2018",5,"cluster4"
"4587","Salmonella41783.png","2019",1,"cluster4"
"4588","Salmonella41822.png","2013",1,"cluster4"
"4589","Salmonella41822.png","2015",1,"cluster4"
"4590","Salmonella41822.png","2016",3,"cluster4"
"4591","Salmonella41822.png","2017",16,"cluster4"
"4592","Salmonella41822.png","2018",20,"cluster4"
"4593","Salmonella41822.png","2019",2,"cluster4"
"4594","Salmonella42815.png","2014",5,"cluster4"
"4595","Salmonella42815.png","2015",6,"cluster4"
"4596","Salmonella42815.png","2016",5,"cluster4"
"4597","Salmonella42815.png","2017",7,"cluster4"
"4598","Salmonella42815.png","2018",13,"cluster4"
"4599","Salmonella42815.png","2019",1,"cluster4"
"4600","Salmonella43047.png","2013",1,"cluster4"
"4601","Salmonella43047.png","2014",1,"cluster4"
"4602","Salmonella43047.png","2015",8,"cluster4"
"4603","Salmonella43047.png","2016",4,"cluster4"
"4604","Salmonella43047.png","2017",13,"cluster4"
"4605","Salmonella43047.png","2018",7,"cluster4"
"4606","Salmonella43082.png","2014",2,"cluster4"
"4607","Salmonella43082.png","2015",5,"cluster4"
"4608","Salmonella43082.png","2016",7,"cluster4"
"4609","Salmonella43082.png","2017",30,"cluster4"
"4610","Salmonella43082.png","2018",23,"cluster4"
"4611","Salmonella43082.png","2019",4,"cluster4"
"4612","Salmonella44470.png","2015",5,"cluster4"
"4613","Salmonella44470.png","2016",8,"cluster4"
"4614","Salmonella44470.png","2017",18,"cluster4"
"4615","Salmonella44470.png","2018",25,"cluster4"
"4616","Salmonella44470.png","2019",6,"cluster4"
"4617","Salmonella44542.png","2014",2,"cluster4"
"4618","Salmonella44542.png","2015",10,"cluster4"
"4619","Salmonella44542.png","2016",5,"cluster4"
"4620","Salmonella44542.png","2017",10,"cluster4"
"4621","Salmonella44542.png","2018",20,"cluster4"
"4622","Salmonella44542.png","2019",5,"cluster4"
"4623","Salmonella44751.png","2013",1,"cluster4"
"4624","Salmonella44751.png","2014",3,"cluster4"
"4625","Salmonella44751.png","2015",10,"cluster4"
"4626","Salmonella44751.png","2016",4,"cluster4"
"4627","Salmonella44751.png","2017",17,"cluster4"
"4628","Salmonella44751.png","2018",25,"cluster4"
"4629","Salmonella44751.png","2019",5,"cluster4"
"4630","Salmonella45003.png","2014",1,"cluster4"
"4631","Salmonella45003.png","2015",1,"cluster4"
"4632","Salmonella45003.png","2017",16,"cluster4"
"4633","Salmonella45003.png","2018",19,"cluster4"
"4634","Salmonella45003.png","2019",1,"cluster4"
"4635","Salmonella45067.png","2015",1,"cluster4"
"4636","Salmonella45067.png","2016",4,"cluster4"
"4637","Salmonella45067.png","2017",30,"cluster4"
"4638","Salmonella45067.png","2018",48,"cluster4"
"4639","Salmonella45067.png","2019",2,"cluster4"
"4640","Salmonella45576.png","2015",13,"cluster4"
"4641","Salmonella45576.png","2016",6,"cluster4"
"4642","Salmonella45576.png","2017",20,"cluster4"
"4643","Salmonella45576.png","2018",30,"cluster4"
"4644","Salmonella45576.png","2019",13,"cluster4"
"4645","Salmonella46431.png","2014",2,"cluster4"
"4646","Salmonella46431.png","2015",2,"cluster4"
"4647","Salmonella46431.png","2016",5,"cluster4"
"4648","Salmonella46431.png","2017",9,"cluster4"
"4649","Salmonella46431.png","2018",15,"cluster4"
"4650","Salmonella46431.png","2019",4,"cluster4"
"4651","Salmonella46696.png","2014",1,"cluster4"
"4652","Salmonella46696.png","2015",4,"cluster4"
"4653","Salmonella46696.png","2016",4,"cluster4"
"4654","Salmonella46696.png","2017",13,"cluster4"
"4655","Salmonella46696.png","2018",14,"cluster4"
"4656","Salmonella46696.png","2019",5,"cluster4"
"4657","Salmonella46736.png","2014",2,"cluster4"
"4658","Salmonella46736.png","2015",8,"cluster4"
"4659","Salmonella46736.png","2016",6,"cluster4"
"4660","Salmonella46736.png","2017",36,"cluster4"
"4661","Salmonella46736.png","2018",37,"cluster4"
"4662","Salmonella46736.png","2019",7,"cluster4"
"4663","Salmonella47160.png","2013",1,"cluster4"
"4664","Salmonella47160.png","2014",1,"cluster4"
"4665","Salmonella47160.png","2015",21,"cluster4"
"4666","Salmonella47160.png","2016",10,"cluster4"
